rating,title,text,location,num_contributions,date,praia
5,muito bom,"gostei muito do local, achei uma exelencia escolha de viagem, muito bonito local, com varias atividades.","Rondonópolis, MT",13,24 de janeiro de 2016,praia_alegre
4,Ótima para se banhar e relaxar!!!,"A praia é muito boa para tomar banho, o mar é calmo e percebi que muitas famílias estavam no local. Diferente de outros lugares não ouvi aquela barulheira de som, pessoas causando tumulto ou algo parecido, o qual gerou nossa mudança e acabamos encontrando essa praia que ficou de fácil acesso para nós. Tinha um pouco de sujeira do mar, mas em geral a areia estava limpa e haviam lugares para depósito dos lixos. Recomendo.","Blumenau, SC",92,23 de janeiro de 2016,praia_alegre
4,Diversão e tranquilidade garantidos,"As paisagens são ótimas e pra quem gosta de praia sem movimento e sossego aqui é o lugar .... Mas pra quem gosta de guarda sol e cadeira lá não tem a opção de alugar, portanto, leve tudo para não passar perrengue em dia com muito sol.",,9,31 de março de 2025,praia_araçá
5,Porto realmente Belo,"Porto Belo faz jus ao nome. Local lindo, pra quem deseja descansar. Praia calma, parece uma piscina de água salgada. Procurem passear pelos arredores, principalmente as praias escondidas...Aracá, Atalaia e ponta do Atalaia, passando pela caixa D'aço...esta com acesso somente de barco. Vale a pena!",,1,16 de fevereiro de 2024,praia_araçá
3,Visual lindo!,"A praia é pequena em tamanho, mas tem um belíssimo visual com os barquinhos dos pescadores. A faixa de areia é estreita, é um lugar tranquilo, ideal para quem não gosta de muito agito. O mar é calmo, ideal para quem está com criança ou idosos. Há poucas vagas para estacionar o carro, mas vale a pena conhecê-la, mesmo que só de passagem.","Farroupilha, RS",34,21 de abril de 2023,praia_araçá
4,Praia de mar tranquilo.,"Sombra de amendoeiras, praia pouco frequentada. Mar manso ótimo par nadar. O aceso é que é meio difícil para pessoas idosas.","Curitiba, PR",33,16 de janeiro de 2020,praia_araçá
4,Otima,Lugar calmo sem ondas.aguas límpidas.  Na alta temporada o acesso fica difícil devido às ruas estreitas demais.  Há pouca disponibilidade de estacionamento.,,15,13 de abril de 2019,praia_araçá
4,Praia do Araça vila de pescadores com lindo visual,"Indico este passeio para conhecer a gastronomia ,e quem sabe curtir um peixe fresco na brasa , acompanhando  aquele pirão, uma delicia local. Gosto muito do restaurante Araça Silvestre, tem cardápio delicioso com bom preço.",Santa Catarina,36,13 de fevereiro de 2019,praia_araçá
5,Fantástico,"Praia ideal para ir com crianças, pois o mar é calmo, água limpa, algumas árvores e uma tranquilidade absurda. Por ficar em uma vila de pescador, consegue-se descobrir a cultura local devido a receptividade dos moradores. Super recomendo a experiência!","Tijucas, SC",61,6 de maio de 2018,praia_araçá
2,Nada demais,"Praia bucólica em vilarejo simples , não sei porque tantos elogios no Trip Advisor , nem sequer estava aberto um restaurante simples que fica no deck no domingo as 16 horas . Para quem gosta de praias desertas e sem estrutura deve ser bom , para mim não é.","Santos, SP",102,5 de março de 2018,praia_araçá
4,Prainha de pescadores,"Uma verdadeira prainha de pescadores com muitos barquinhos ancorado uma paisagem magnífica de um por do sol sem igual , praia de água limpa . Bom para comprar peixes direto dos pescadores .","Itapema, SC",209,5 de fevereiro de 2018,praia_araçá
5,Meu lugar preferido! Amo o Araça! ♡,"Prainha pequena de águas calmas, transparente e quentinhas no verão. Vou todos os anos curtir aquele lugar de visual mágico.","Guimarães, Portugal",164,2 de outubro de 2017,praia_araçá
4,Lugar agradável e bonito,"Lugar agradável, bonito para ir em dias ensolarados. Muito bom para comprar mariscos e ostras fresquinhos direto do cultivo!","Curitiba, PR",5,8 de março de 2017,praia_araçá
5,Amei demais,Lugar com pessoas simples e praia divida. Barcos de pescadores saindo e voltando ao final do dia. Mar lindo e transparente. Parece uma piscina.,"Porto Alegre, RS",57,2 de março de 2017,praia_araçá
4,Delicia de praia,"Essa praia foi uma das que conhecemos em Porto Belo, uma praia bem gostosa, familiar, sem muita agitação de água, otimo p crianças. Porém a areia é bem grossa e um tanto suja. Das que conheci de toda a região, essa foi q mais sujinha.","São Paulo, SP",18,24 de janeiro de 2017,praia_araçá
5,Tranquilidade,"Praia tranquila, sem ondas e água limpa. Local mais isolado, excelente opção na cidade de Porto Belo.","Camboriú, SC",431,17 de janeiro de 2017,praia_araçá
5,Lindo,"Praia agradavel e maravilhosa de se nadar e estar com a familia, areia branca otima pra crianças brincarem.",,24,20 de novembro de 2016,praia_araçá
5,Beleza,Lugar lindo. Natureza linda de meu Deus.  Linda praia. Limpeza em dias.  Ambiente show de bola boa viber,,14,30 de setembro de 2016,praia_araçá
5,"Araçá, lindo por do sol","Por do sol maravilhoso depois de um dia na Praia do Paraíso. Local mais isolado de Bombas e Bombinhas, apesar de ser muito próximo. Estrada sinuosa, com lindo visual dos costões e das praias da península.",,24,11 de setembro de 2016,praia_araçá
5,Uma graça!!,"Pequena e calma, a Praia Araça fica na vila de pescadores de mesmo nome e encanta com seus barquinhos coloridos atracados.","Florianópolis, SC",650,6 de setembro de 2016,praia_araçá
5,Lugar tranquilo e reservado,"Excelente local para se visitar, muito tranquilo e reservado, pouca gente. Pequena faixa de areia e com água muito limpa e calma. Acesso fácil de carro.","Blumenau, SC",324,21 de abril de 2016,praia_araçá
4,Descanso,"Praia com mar calmo, bonita, ótima para descansar. Muito próxima de Porto Belo, vale a pena conhecer. Possui um pequeno vilarejo de pescadores. Aproveite para comer um peixe fresco nesta praia.","Porto Alegre, RS",348,11 de abril de 2016,praia_araçá
4,"Linda, vila de pescadores, águas transparentes","Pertence essa vila de pescadores a Porto Belo, com águas calmas e límpidas. O grande atrativo, além da natureza exuberante, é o bar-restaurante que fica sobre um deck, flutuante, onde atracam os iates, lanchas e outras embarcaçoes para petiscar, saborear frutos do mar fresquinhos. VALE O PASSEIO. Amo esse lugar.","Balneário Camboriú, SC",2,6 de abril de 2016,praia_araçá
4,Muito bonita!,"A praia Araçá é muito bonita e boa para banho, pois é tranquila. Praia pequena num vilarejo de pescadores. Vale conhecer!","Santa Maria, RS",332,10 de fevereiro de 2016,praia_araçá
5,Natureza,Praia pequena porém bonita. Vale a pena conhecer as praias de Porto Belo e arredores. Ao lado tem passeios de barco.,,15,8 de fevereiro de 2016,praia_araçá
5,Um lugar para amar,"Um vilarejo de pescadores com uma faixa de areia bem curtinha mas pouco movimentada. O mar é cheio de barquinhos, geralmente calmo e de água muito limpa, na areia temos a cia dos caranguejos que estão por toda a parte construindo suas casinhas. sempre que vou à Porto Belo, dou um pulinho até o Araçá. É um encanto e, graças a Deus, pouco descoberto.","Bento Gonçalves, RS",53,15 de janeiro de 2016,praia_araçá
3,Final de tarde,"Praia tranquila é uma vila de pescadores. A água é cristalina , mas como há muitos barcos pesqueiros há um cheiro forte de óleo na água. Por ser uma baía não é um local atrativo pra passar o dia. Sugiro passar um final de tarde.","São Paulo, SP",576,15 de dezembro de 2015,praia_araçá
5,Vista deslumbrante,"Em cima do morro araçá,tem uma vista de tirar o folego, é muito lindo, da pra ficar horas e horas admirando a imensidão e a beleza desse lugar!","Rio de Janeiro, RJ",215,22 de outubro de 2015,praia_araçá
5,Paraíso,"Um verdadeiro paraíso, assim como todas as praias de Santa Catarina. O mar é agitado, ótimo para surf.","Salvador, BA",38,17 de outubro de 2015,praia_araçá
3,Praia de Pescadores,Não é boa para aproveitar. Somente se quiser comprar peixe fresco em Porto Belo. Acesso para as lindas Caixa D'Aço e Estaleiro.,"Curitiba, PR",1,10 de outubro de 2015,praia_araçá
5,Linda!,"Uma vila de pescadores muito charmosa. Bem próxima à praia do Caixa d'Aço, a praia do Araçá  tem águas calmas. Falta bastante investimento do município de Porto Belo no local, o que é uma pena. Mas o local é muito bonito!","Iguape, SP",1,18 de agosto de 2015,praia_araçá
4,vilarejo encantador!,"Passei por essa praia no caminho para a praia do estaleiro, sem dúvidas são as praias mais belas e limpas de Porto Belo. Lembra uma pequena vila de pescadores, onde o mar é muito calmo e com águas cristalinas, os barcos deixam o visual ainda mais incrível. Recomendo para quem tem crianças pequenas, ótimo lugar para passar um tarde de sol sentado  debaixo de arvores no banquinho admirando tamanha beleza.","Rio do Sul, SC",109,14 de julho de 2015,praia_araçá
4,praia boa,"Um praia de águas calmas e limpas. Não tem infraestrutura de praia. É praticamento frequentada só por pescadores, mas vale muito a pena conhecer e tomar banho. Nota dez!!!","Capão da Canoa, RS",564,13 de julho de 2015,praia_araçá
3,Falta cuidado da comunidade e prefeitura!,"A praia do Araça é bonita, isto ninguém discute. Uma vila de pescadores concentra-se ali e por isso nossa visita ao local não foi longa. No entanto, o que nos deixou tristes foi o cheiro de lixo insuportável que algum morador, enfim, alguém que passou pelo local jogou na estrada em frente a descida/entrada para a praia. O cheiro estava muito ruim, mas isso parecia não incomodar os moradores do local. Também tinha muito lixo na areia e restos de peixe, piorando ainda mais o ar. De resto, vale a pena conhecer toda a orla marítima.","Joinville, SC",149,12 de fevereiro de 2015,praia_araçá
4,Relaxante!,"Excelente praia de pescadores! Não há estrutura e a praia é pequena, mas a posição deixa águas limpas e calmas! Banho de mar delicioso!!!","Campo Grande, MS",845,19 de janeiro de 2015,praia_araçá
5,Tranquilidade,"Praia simples de mediana extensão, costuma receber alguns visitantes durante a alta temporada, que encontram aqui uma ótima opção para relaxar por conta da calmaria do lugar. Atividade é a pesca, seus principais frequentadores são pescadores, que moram nas proximidades. É uma boa opção para os que preferem praias menos movimentadas para poder descansar e repor as energias. Com uma espaçosa faixa de areia dourada, possui mar calmo, que mais parece uma piscina natural, de águas transparentes. Ideal para o banho, e algumas famílias aproveitam para levar crianças e idosos. Possui modesta infraestrutura, mas uma boa opção é levar alimentos e bebidas. Fazer uma caminhada durante o entardecer é uma boa opção para relaxar.","Rio do Campo, SC",444,9 de novembro de 2014,praia_araçá
4,Calma e bela,"Praia tranquila, muito bela, local de pescadores. Vista linda para a Ilha de Porto Belo,. Vale a visita.","Florianópolis, SC",131,28 de setembro de 2014,praia_araçá
5,Paisagem bucólica de praia de pescadores,"Praia de mar calmo e areia dourada, com uma paisagem linda da enseada e uma vista bucólica da vila de pescadores artesanais. É imperdível ir a um restaurante e pedir um camarão a palito delicioso  ou um prato de lula crocante.","Florianópolis, SC",291,21 de setembro de 2014,praia_araçá
3,rustico,"A Praia do Araçá é uma vila de pescadores. Tem um pequeno pier onde atracam os barcos pesqueiros que vêm do alto mar para descarregar os seus pescados. Fica no trajeto para cachadaço , outro ponto famoso da região. Otimos local para comprar pescados. Não achei bacana para curti praia.","São José dos Pinhais, PR",6,12 de julho de 2014,praia_araçá
5,Obra prima,"É uma prainha minúscula, tem que descer pelo meio da mata, mas vale muito a pena conhecer esse pedacinho do paraíso.","Blumenau, SC",182,22 de maio de 2014,praia_araçá
5,Linda e tranquila!,"A praia situa-se rodeada por vegetação. O acesso pode ser pela rodovia que liga Porto Belo a Bombinhas ou por barco. É uma praia tranquila, um pouco rústica e tranquila. A água é limpíssima! É um lugar lindíssimo! Recomendo!",,504,20 de maio de 2014,praia_araçá
5,badalada,"Muito frequentada, mar calmo protegido pela ilha de Porto Bleo, local muito frequentado por lanchas e jet ski.","Blumenau, SC",75,3 de abril de 2014,praia_araçá
5,Praia bem tranquila e típica de pescadores,"Essa é uma praia bem pequena, de pescadores, cheia de barquinhos atracados. Bem calma, bem agradável. É das poucas praias visíveis no caminho da estradinha até o mirante.","São Paulo, SP",55,14 de março de 2014,praia_araçá
5,Lugar tranquilo,A Praia do Araçá é um lugar onde ainda se encontra uma autêntica comunidade de pescadores. Tem um pequeno pier onde atracam os barcos pesqueiros que vêm do alto mar para descarregar os seus pescados.,"Balneário Camboriú, SC",236,5 de março de 2014,praia_araçá
4,Tranquilidade,"A praia do Araça é um vilarejo de pescadores, que cultivam criação de mariscos ali naquela região, também é nesta praia que os navios de cruzeiros ficam bem em frente na temporada de cruzeiros de verão no Brasil!","Itapema, SC",85,10 de janeiro de 2014,praia_araçá
